string_id	string_id_alias	uniprot_alias
3836	4932.YLL018C	DPS1	SYDC
3837	4932.YLL018C-A	COX19	COX19
3838	4932.YLL019C	L124	L124
3839	4932.YLL019W-A	YLL019W-A	YL019
3840	4932.YLL020C	YLL020C	YL020
3841	4932.YLL021W	SPA2	SPA2
3842	4932.YLL022C	HIF1	HIF1
3843	4932.YLL023C	POM33	POM33
3844	4932.YLL024C	SSA2	SSA2
3845	4932.YLL025W	PAU17	PAU17
3846	4932.YLL026W	HSP104	HS104
3847	4932.YLL027W	ISA1	ISA1
3848	4932.YLL028W	TPO1	TPO1
3849	4932.YLL029W	FRA1	FRA1
3850	4932.YLL030C	RRT7	RRT7
3851	4932.YLL031C	MPC1	MPC1
3852	4932.YLL032C	YLL032C	YL032
3853	4932.YLL034C	RIX7	RIX7
3854	4932.YLL035W	GRC3	GRC3
3855	4932.YLL036C	PRP19	PRP19
3856	4932.YLL038C	ENT4	ENT4
3857	4932.YLL039C	UBI4	UBI4P
3858	4932.YLL040C	VPS13	VPS13
3859	4932.YLL041C	SDH2	SDHB
3860	4932.YLL042C	ATG10	ATG10
3861	4932.YLL043W	FPS1	FPS1
3862	4932.YLL044W	YLL044W	YL044
3863	4932.YLL045C	RPL8B	YL5
3864	4932.YLL046C	RNP1	RNP1
3865	4932.YLL047W	YLL047W	YL047
3866	4932.YLL048C	YBT1	YBT1
3867	4932.YLL049W	LDB18	LDB18
3868	4932.YLL050C	COF1	COFI
3869	4932.YLL051C	FRE6	FRE6
3870	4932.YLL052C	AQY2	AQY2
3871	4932.YLL053C	YLL053C	YLL53
3872	4932.YLL054C	YLL054C	YL054
3873	4932.YLL055W	YCT1	YCT1
3874	4932.YLL056C	YLL056C	YL056
3875	4932.YLL057C	JLP1	JLP1
3876	4932.YLL058W	YLL058W	METW
3877	4932.YLL059C	YLL059C	YL059
3878	4932.YLL060C	GTT2	GST2
3879	4932.YLL061W	MMP1	MMP1
3880	4932.YLL062C	MHT1	MHT1
3881	4932.YLL063C	AYT1	AYT1
3882	4932.YLL064C	PAU6	PAU6
3883	4932.YLL065W	YLL065W	GIN11
3884	4932.YLL066W-A	YFL068W	YFG8
3885	4932.YLR001C	YLR001C	YL001
3886	4932.YLR002C	NOC3	NOC3
3887	4932.YLR003C	CMS1	CMS1
3888	4932.YLR004C	THI73	THI73
3889	4932.YLR005W	SSL1	SSL1
3890	4932.YLR006C	SSK1	SSK1
3891	4932.YLR007W	NSE1	NSE1
3892	4932.YLR008C	PAM18	TIM14
3893	4932.YLR009W	RLP24	RLP24
3894	4932.YLR010C	TEN1	TEN1
3895	4932.YLR011W	LOT6	LOT6
3896	4932.YLR012C	YLR012C	YL012
3897	4932.YLR013W	GAT3	GAT3
3898	4932.YLR014C	PPR1	PPR1
3899	4932.YLR015W	BRE2	BRE2
3900	4932.YLR016C	PML1	PML1
3901	4932.YLR017W	MEU1	MTAP
3902	4932.YLR018C	POM34	POM34
3903	4932.YLR019W	PSR2	PSR2
3904	4932.YLR020C	YEH2	YEH2
3905	4932.YLR021W	IRC25	POC3
3906	4932.YLR022C	SDO1	SDO1
3907	4932.YLR023C	IZH3	IZH3
3908	4932.YLR024C	UBR2	UBR2
3909	4932.YLR025W	SNF7	SNF7
3910	4932.YLR026C	SED5	SED5
3911	4932.YLR027C	AAT2	AATC
3912	4932.YLR028C	ADE16	PUR91
3913	4932.YLR029C	RPL15A	YP18
3914	4932.YLR030W	YLR030W	YL030
3915	4932.YLR031W	YLR031W	YL031
3916	4932.YLR032W	RAD5	RAD5
3917	4932.YLR033W	RSC58	RSC58
3918	4932.YLR034C	SMF3	SMF3
3919	4932.YLR035C	YLR035C	MLH2
3920	4932.YLR036C	YLR036C	YL036
3921	4932.YLR037C	PAU23	PAU23
3922	4932.YLR038C	COX12	COX12
3923	4932.YLR039C	RIC1	RIC1
3924	4932.YLR040C	AFB1	AFB1
3925	4932.YLR041W	YLR041W	YL041
3926	4932.YLR042C	YLR042C	YL042
3927	4932.YLR043C	TRX2	TRX2
3928	4932.YLR044C	PDC1	PDC1
3929	4932.YLR045C	STU2	STU2
3930	4932.YLR046C	YLR046C	YL046
3931	4932.YLR047C	FRE8	FRE8
3932	4932.YLR048W	S2	S2
3933	4932.YLR049C	YLR049C	YL049
3934	4932.YLR050C	YLR050C	YL050
3935	4932.YLR051C	FCF2	FCF2
3936	4932.YLR052W	IES3	IES3
3937	4932.YLR053C	YLR053C	YL053
3938	4932.YLR054C	OSW2	OSW2
3939	4932.YLR055C	SPT8	SPT8
3940	4932.YLR056W	ERG3	ERG3
3941	4932.YLR057W	MNL2	MNL2
3942	4932.YLR058C	SHM2	GLYC
3943	4932.YLR059C	REX2	ORN
3944	4932.YLR060W	FRS1	SYFB
3945	4932.YLR061W	RPL22A	YL31
3946	4932.YLR062C	BUD28	BUD28
3947	4932.YLR063W	BMT6	BMT6
3948	4932.YLR064W	PER33	PER33
3949	4932.YLR065C	ENV10	ENV10
3950	4932.YLR066W	SPC3	SPC3
3951	4932.YLR067C	PET309	PT309
3952	4932.YLR068W	FYV7	FYV7
3953	4932.YLR069C	MEF1	EFGM
3954	4932.YLR070C	XYL2	XYL2
3955	4932.YLR071C	RGR1	RGR1
3956	4932.YLR072W	LAM6	LAM6
3957	4932.YLR073C	RFU1	RFU1
3958	4932.YLR074C	BUD20	BUD20
3959	4932.YLR075W	RPL10	RL10
3960	4932.YLR076C	YLR076C	YL076
3961	4932.YLR077W	FMP25	FMP25
3962	4932.YLR078C	BOS1	BOS1
3963	4932.YLR079W	SIC1	SIC1
3964	4932.YLR080W	EMP46	EMP46
3965	4932.YLR081W	IMP1	IMP1
3966	4932.YLR082C	SRL2	SRL2
3967	4932.YLR083C	EMP70	TMN1
3968	4932.YLR084C	RAX2	RAX2
3969	4932.YLR085C	ARP6	ARP6
3970	4932.YLR086W	SMC4	SMC4
3971	4932.YLR087C	CSF1	CSF1
3972	4932.YLR088W	GAA1	GAA1
3973	4932.YLR089C	GPT	GPT
3974	4932.YLR090W	XDJ1	XDJ1
3975	4932.YLR091W	GEP5	GEP5
3976	4932.YLR092W	SUL2	SUL2
3977	4932.YLR093C	NYV1	NYV1
3978	4932.YLR094C	GIS3	GIS3
3979	4932.YLR095C	IOC2	IOC2
3980	4932.YLR096W	KIN2	KIN2
3981	4932.YLR097C	HRT3	HRT3
3982	4932.YLR098C	CHA4	CHA4
3983	4932.YLR099C	ICT1	ICT1
3984	4932.YLR099W-A	MIM2	MIM2
3985	4932.YLR100W	ERG27	ERG27
3986	4932.YLR102C	APC9	APC9
3987	4932.YLR103C	CDC45	CDC45
3988	4932.YLR104W	LCL2	LCL2
3989	4932.YLR105C	SEN2	SEN2
3990	4932.YLR106C	MDN1	MDN1
3991	4932.YLR107W	REX3	REXO3
3992	4932.YLR108C	YLR108C	YL108
3993	4932.YLR109W	AHP1	AHP1
3994	4932.YLR110C	CCW12	CCW12
3995	4932.YLR111W	L9354.4	YL111
3996	4932.YLR112W	L9354.3	YL112
3997	4932.YLR113W	HOG1	HOG1
3998	4932.YLR114C	AVL9	AVL9
3999	4932.YLR115W	CFT2	CFT2
4000	4932.YLR116W	SF1	SF1
4001	4932.YLR117C	CLF1	CLF1
4002	4932.YLR118C	YLR118C	APTH1
4003	4932.YLR119W	SRN2	SRN2
4004	4932.YLR120C	YPS1	YPS1
4005	4932.YLR121C	YPS3	YPS3
4006	4932.YLR122C	YLR122C	YL122
4007	4932.YLR123C	YLR123C	YL123
4008	4932.YLR124W	L9233.4	YL124
4009	4932.YLR125W	YLR125W	YL125
4010	4932.YLR126C	YLR126C	YL126
4011	4932.YLR127C	APC2	APC2
4012	4932.YLR128W	DCN1	DCN1
4013	4932.YLR129W	DIP2	UTP12
4014	4932.YLR130C	ZRT2	ZRT2
4015	4932.YLR131C	ACE2	ACE2
4016	4932.YLR132C	USB1	USB1
4017	4932.YLR133W	CKI1	KICH
4018	4932.YLR134W	PDC5	PDC5
4019	4932.YLR135W	SLX4	SLX4
4020	4932.YLR136C	TIS11	CTH2
4021	4932.YLR137W	RKM5	RKM5
4022	4932.YLR138W	NHA1	NAH1
4023	4932.YLR139C	SLS1	SLS1
4024	4932.YLR140W	YLR140W	YL140
4025	4932.YLR141W	RRN5	RRN5
4026	4932.YLR142W	PUT1	PUT1
4027	4932.YLR143W	DPH6	DPH6
4028	4932.YLR144C	PCA1	ENG2
4029	4932.YLR145W	RMP1	RMP1
4030	4932.YLR146C	SPE4	SPSY
4031	4932.YLR146W-A	YLR146W-A	YL146
4032	4932.YLR147C	SMD3	SMD3
4033	4932.YLR148W	PEP3	PEP3
4034	4932.YLR149C	YLR149C	YL149
4035	4932.YLR149C-A	YLR149C-A	YL49A
4036	4932.YLR150W	STO1	STM1
4037	4932.YLR151C	PCD1	PCD1
4038	4932.YLR152C	YLR152C	YL152
4039	4932.YLR153C	ACS2	ACS2
4040	4932.YLR154C	YLR154C	RNH2C
4041	4932.YLR154C-G	YLR154C-G	YL154
4042	4932.YLR154C-H	YLR159C-A	YL157
4043	4932.YLR154W-A	ART2	ART2
4044	4932.YLR154W-B	YLR154W-B	YL54B
4045	4932.YLR154W-C	TAR1	TAR1
4046	4932.YLR154W-E	YLR154W-E	ART3
4047	4932.YLR155C	ASP3-4	ASP21
4048	4932.YLR156W	YLR161W	YL57D
4049	4932.YLR157C-B	YLR157C-B	YL12B
4050	4932.YLR157W-E	YLR157W-E	YL57E
4051	4932.YLR162W	YLR162W	YL162
4052	4932.YLR162W-A	RRT15	RRT15
4053	4932.YLR163C	PEP	PEP
4054	4932.YLR164W	SHH4	SHH4
4055	4932.YLR165C	PUS5	PUS5
4056	4932.YLR166C	SEC10	SEC10
4057	4932.YLR167W	S31	S31
4058	4932.YLR168C	UPS2	UPS2
4059	4932.YLR169W	YLR169W	YL169
4060	4932.YLR170C	APS1	AP1S1
4061	4932.YLR171W	YLR171W	YL171
4062	4932.YLR172C	DPH5	DPH5
4063	4932.YLR173W	YLR173W	YL173
4064	4932.YLR174W	IDP2	IDHC
4065	4932.YLR175W	CBF5	CBF5
4066	4932.YLR176C	RFX1	RFX1
4067	4932.YLR177W	YLR177W	YL177
4068	4932.YLR178C	TFS1	NSP1
4069	4932.YLR179C	YLR179C	YL179
4070	4932.YLR180W	SAM1	METK1
4071	4932.YLR181C	VTA1	VTA1
4072	4932.YLR182W	SWI6	SWI6
4073	4932.YLR183C	TOS4	TOS4
4074	4932.YLR184W	YLR184W	YL184
4075	4932.YLR185W	RPL37A	YL35
4076	4932.YLR186W	EMG1	NEP1
4077	4932.YLR187W	SKG3	SKG3
4078	4932.YLR188W	MDL1	MDL1
4079	4932.YLR189C	ATG26	ATG26
4080	4932.YLR190W	MMR1	MMR1
4081	4932.YLR191W	PEX13	PEX13
4082	4932.YLR192C	HCR1	EIF3J
4083	4932.YLR193C	UPS1	UPS1
4084	4932.YLR194C	NCW2	NCW2
4085	4932.YLR195C	NMT	NMT
4086	4932.YLR196W	PWP1	PWP1
4087	4932.YLR197W	NOP56	NOP56
4088	4932.YLR199C	PBA1	POC1
4089	4932.YLR200W	YKE2	PFD6
4090	4932.YLR201C	COQ9	COQ9
4091	4932.YLR202C	YLR202C	YL202
4092	4932.YLR203C	MSS51	MSS51
4093	4932.YLR204W	QRI5	COX24
4094	4932.YLR205C	HMX1	HMX1
4095	4932.YLR206W	ENT2	ENT2
4096	4932.YLR207W	HRD3	HRD3
4097	4932.YLR208W	SEC13	SEC13
4098	4932.YLR209C	PNP1	PNPH
4099	4932.YLR210W	CLB4	CG24
4100	4932.YLR211C	ATG38	ATG38
4101	4932.YLR212C	TUB4	TBG
4102	4932.YLR213C	CRR1	CRR1
4103	4932.YLR214W	FRE1	FRE1
4104	4932.YLR215C	CDC123	CD123
4105	4932.YLR216C	CPR6	PPID
4106	4932.YLR217W	YLR217W	YL217
4107	4932.YLR218C	COA4	COA4
4108	4932.YLR219W	MSC3	MSC3
4109	4932.YLR220W	CCC1	CCC1
4110	4932.YLR221C	RSA3	RSA3
4111	4932.YLR222C	UTP13	UTP13
4112	4932.YLR223C	RRP3	RRP3
4113	4932.YLR224W	UCC1	UCC1
4114	4932.YLR225C	YLR225C	YL225
4115	4932.YLR226W	BUR2	BUR2
4116	4932.YLR227C	ADY4	ADY4
4117	4932.YLR227W-B	YLR227W-B	YL13B
4118	4932.YLR228C	ECM22	ECM22
4119	4932.YLR229C	CDC42	CDC42
4120	4932.YLR230W	YLR230W	YL230
4121	4932.YLR231C	BNA5	KYNU
4122	4932.YLR232W	YLR232W	YL232
4123	4932.YLR233C	EST1	EST1
4124	4932.YLR234W	TOP3	TOP3
4125	4932.YLR236C	YLR236C	YL236
4126	4932.YLR237W	THI7	THI7
4127	4932.YLR238W	FAR10	FAR10
4128	4932.YLR239C	LIP2	LIPB
4129	4932.YLR240W	VPS7	VPS7
4130	4932.YLR241W	CSC1	CSC1
4131	4932.YLR242C	ARV1	ARV1
4132	4932.YLR243W	GPN3	GPN3
4133	4932.YLR244C	MAP1	MAP1
4134	4932.YLR245C	CDD	CDD
4135	4932.YLR246W	ERF2	ERFB
4136	4932.YLR247C	IRC20	IRC20
4137	4932.YLR248W	RCK2	RCK2
4138	4932.YLR249W	YEF3	YEF3
4139	4932.YLR250W	SSP120	SS120
4140	4932.YLR251W	SYM1	SYM1
4141	4932.YLR252W	YLR252W	YL252
4142	4932.YLR253W	MCP2	MCP2
4143	4932.YLR254C	NDL1	NDE1
4144	4932.YLR255C	YLR255C	YL255
4145	4932.YLR256W	YLR256W	HAP1
4146	4932.YLR256W-A	YLR256W-A	YL14A
4147	4932.YLR257W	YLR257W	YL257
4148	4932.YLR258W	GSY2	GYS2
4149	4932.YLR259C	HSP60	HSP60
4150	4932.YLR260W	LCB5	LCB5
4151	4932.YLR261C	VPS63	VPS63
4152	4932.YLR262C	YPT6	YPT6
4153	4932.YLR262C-A	TMA7	TMA7
4154	4932.YLR263W	RED1	RED1
4155	4932.YLR264W	S33	S33
4156	4932.YLR265C	NEJ1	NEJ1
4157	4932.YLR266C	PDR8	PDR8
4158	4932.YLR267W	BOP2	BOP2
4159	4932.YLR268W	SEC22	SEC22
4160	4932.YLR269C	YLR269C	YL269
4161	4932.YLR270W	DCS1	DCPS
4162	4932.YLR271W	CMG1	YL271
4163	4932.YLR272C	YCS4	CND1
4164	4932.YLR273C	PIG1	PIG1
4165	4932.YLR274W	MCM5	MCM5
4166	4932.YLR275W	SMD2	SMD2
4167	4932.YLR276C	DBP9	DBP9
4168	4932.YLR277C	YSH1	YSH1
4169	4932.YLR278C	YLR278C	YL278
4170	4932.YLR279W	YLR279W	YL279
4171	4932.YLR280C	YLR280C	YL280
4172	4932.YLR281C	YLR281C	YL281
4173	4932.YLR282C	YLR282C	YL282
4174	4932.YLR283W	YLR283W	YL283
4175	4932.YLR284C	ECI1	ECI1
4176	4932.YLR285W	NNT1	EFM7
4177	4932.YLR286C	CTS1	CHIT
4178	4932.YLR287C	YLR287C	YL287
4179	4932.YLR287C-A	S30A	S30A
4180	4932.YLR288C	MEC3	MEC3
4181	4932.YLR289W	GUF1	GUF1
4182	4932.YLR290C	COQ11	COQ11
4183	4932.YLR291C	GCD7	EI2BB
4184	4932.YLR292C	SEC72	SEC72
4185	4932.YLR293C	GSP1	GSP1
4186	4932.YLR294C	YLR294C	YL294
4187	4932.YLR295C	ATP14	ATP14
4188	4932.YLR296W	YLR296W	YL296
4189	4932.YLR297W	YLR297W	YL297
4190	4932.YLR298C	YHC1	U1C
4191	4932.YLR299W	ECM38	ECM38
4192	4932.YLR300W	EXG1	EXG1
4193	4932.YLR301W	HRI1	HRI1
4194	4932.YLR302C	YLR302C	YL302
4195	4932.YLR303W	MET17	CYSD
4196	4932.YLR304C	ACO1	ACON
4197	4932.YLR305C	STT4	STT4
4198	4932.YLR306W	UBC12	UBC12
4199	4932.YLR307C-A	YLR307C-A	YL307
4200	4932.YLR307W	CDA1	CDA1
4201	4932.YLR308W	CDA2	CDA2
4202	4932.YLR309C	IMH1	IMH1
4203	4932.YLR310C	CDC25	CDC25
4204	4932.YLR311C	YLR311C	YL311
4205	4932.YLR312C	ATG39	ATG39
4206	4932.YLR312W-A	RM15	RM15
4207	4932.YLR313C	SPH1	SPH1
4208	4932.YLR314C	CDC3	CDC3
4209	4932.YLR315W	NKP2	NKP2
4210	4932.YLR316C	TAD3	TAD3
4211	4932.YLR317W	YLR317W	YL317
4212	4932.YLR318W	EST2	TERT
4213	4932.YLR319C	BUD6	BUD6
4214	4932.YLR320W	SLM2	SLM2
4215	4932.YLR321C	SFH1	SFH1
4216	4932.YLR322W	VPS65	VPS65
4217	4932.YLR323C	CWC24	CWC24
4218	4932.YLR324W	PEX30	PEX30
4219	4932.YLR325C	RPL38	RL38
4220	4932.YLR326W	YLR326W	YL326
4221	4932.YLR327C	TMA10	TMA10
4222	4932.YLR329W	REC102	TO6BL
4223	4932.YLR330W	CHS5	CHS5
4224	4932.YLR331C	JIP3	JIP3
4225	4932.YLR332W	MID2	MID2
4226	4932.YLR333C	S31	S31
4227	4932.YLR334C	YLR334C	YL334
4228	4932.YLR335W	P95	NUP2
4229	4932.YLR336C	SGD1	SGD1
4230	4932.YLR337C	VRP1	VRP1
4231	4932.YLR338W	OPI9	OPI9
4232	4932.YLR339C	YLR339C	YL339
4233	4932.YLR340W	RPP0	RLA0
4234	4932.YLR341W	SPO77	SPO77
4235	4932.YLR342W	YLR342W	FKS1
4236	4932.YLR342W-A	YLR342W-A	YL342
4237	4932.YLR343W	GAS2	GAS2
4238	4932.YLR344W	RPL33A	YL33
4239	4932.YLR345W	YLR345W	YL345
4240	4932.YLR346C	CIS1	CIS1
4241	4932.YLR347C	KAP95	IMB1
4242	4932.YLR348C	DIC1	DIC1
4243	4932.YLR349W	YLR349W	YL349
4244	4932.YLR350W	ORM2	ORM2
4245	4932.YLR351C	NIT3	NIT3
4246	4932.YLR352W	YLR352W	YL352
4247	4932.YLR353W	BUD8	BUD8
4248	4932.YLR354C	TAL1	TAL1
4249	4932.YLR355C	ILV5	ILV5
4250	4932.YLR356W	ATG33	ATG33
4251	4932.YLR357W	RSC2	RSC2
4252	4932.YLR358C	YLR358C	YL358
4253	4932.YLR359W	ADE13	PUR8
4254	4932.YLR360W	VPS38	VPS38
4255	4932.YLR361C	YLR361C	DCR2
4256	4932.YLR361C-A	YLR361C-A	YL361
4257	4932.YLR362W	STE11	STE11
4258	4932.YLR363C	NMD4	NMD4
4259	4932.YLR363W-A	YLR363W-A	YL363
4260	4932.YLR364C-A	YLR364C-A	YL64A
4261	4932.YLR364W	GRX8	GLRX8
4262	4932.YLR365W	YLR365W	YL365
4263	4932.YLR366W	YLR366W	YL366
4264	4932.YLR367W	S8	S8
4265	4932.YLR368W	MDM30	MDM30
4266	4932.YLR369W	SSQ1	SSH1
4267	4932.YLR370C	ARC18	ARPC3
4268	4932.YLR371W	ROM2	ROM2
4269	4932.YLR372W	ELO3	ELO3
4270	4932.YLR373C	VID22	VID22
4271	4932.YLR374C	YLR374C	YL374
4272	4932.YLR375W	STP3	STP3
4273	4932.YLR376C	PSY3	PSY3
4274	4932.YLR377C	FBP1	F16P
4275	4932.YLR378C	SEC61	SC61A
4276	4932.YLR379W	YLR379W	YL379
4277	4932.YLR380W	CSR1	CSR1
4278	4932.YLR381W	CTF3	CENPI
4279	4932.YLR382C	NAM2	SYLM
4280	4932.YLR383W	SMC6	SMC6
4281	4932.YLR384C	IKI3	ELP1
4282	4932.YLR385C	SWC7	SWC7
4283	4932.YLR386W	VAC14	VAC14
4284	4932.YLR387C	REH1	REH1
4285	4932.YLR388W	S36	S36
4286	4932.YLR389C	STE23	STE23
4287	4932.YLR390W	ECM19	ECM19
4288	4932.YLR390W-A	CCW14	CCW14
4289	4932.YLR392C	ART10	ART10
4290	4932.YLR393W	ATP10	ATP10
4291	4932.YLR394W	CST9	CST9
4292	4932.YLR395C	COX8	COX8
4293	4932.YLR396C	VPS33	VPS33
4294	4932.YLR397C	AFG2	AFG2
4295	4932.YLR398C	SKI2	SKI2
4296	4932.YLR399C	BDF1	BDF1
4297	4932.YLR399W-A	YLR399W-A	YL399
4298	4932.YLR400W	YLR400W	YL400
4299	4932.YLR401C	DUS3	DUS3
4300	4932.YLR402W	YLR402W	YL402
4301	4932.YLR403W	[ISP+]	[ISP+]
4302	4932.YLR404W	SEI1	SEI1
4303	4932.YLR405W	DUS4	DUS4
4304	4932.YLR406C	RPL34B	YL28
4305	4932.YLR407W	YLR407W	YL407
4306	4932.YLR408C	BLS1	BL1S1
4307	4932.YLR409C	UTP21	UTP21
4308	4932.YLR410W	YLR410W	VIP1
4309	4932.YLR410W-A	YLR410W-A	YL21A
4310	4932.YLR410W-B	YLR410W-B	YL21B
4311	4932.YLR411W	CTR3	CTR3
4312	4932.YLR412W	BER1	SRR1L
4313	4932.YLR413W	INA1	YL413
4314	4932.YLR414C	PUN1	PUN1
4315	4932.YLR415C	YLR415C	YL415
4316	4932.YLR416C	YLR416C	YL416
4317	4932.YLR417W	VPS36	VPS36
4318	4932.YLR418C	CDC73	CDC73
4319	4932.YLR419W	YLR419W	YL419
4320	4932.YLR420W	URA4	PYRC
4321	4932.YLR421C	RPN13	RPN13
4322	4932.YLR422W	DCK1	DCK1
4323	4932.YLR423C	ATG17	ATG17
4324	4932.YLR424W	SPP382	SP382
4325	4932.YLR425W	TUS1	TUS1
4326	4932.YLR426W	TDA5	TDA5
4327	4932.YLR427W	MAG2	MAG2
4328	4932.YLR428C	YLR428C	YL428
4329	4932.YLR429W	CRN1	CORO
4330	4932.YLR430W	SEN1	SEN1
4331	4932.YLR431C	ATG23	ATG23
4332	4932.YLR432W	IMD3	IMDH3
4333	4932.YLR433C	CNA1	PP2B1
4334	4932.YLR434C	YLR434C	YL434
4335	4932.YLR435W	TSR2	TSR2
4336	4932.YLR436C	ECM30	ECM30
4337	4932.YLR437C	DIF1	DIF1
4338	4932.YLR438C-A	LSM3	LSM3
4339	4932.YLR438W	CAR2	OAT
4340	4932.YLR439W	MRPL4	RM04
4341	4932.YLR440C	SEC39	SEC39
4342	4932.YLR441C	S1A	RS3A1
4343	4932.YLR442C	SIR3	SIR3
4344	4932.YLR443W	ECM7	ECM7
4345	4932.YLR444C	YLR444C	YL444
4346	4932.YLR445W	GMC2	GMC2
4347	4932.YLR446W	YLR446W	YL446
4348	4932.YLR448W	RPL6B	YL16
4349	4932.YLR449W	FPR4	FKBP4
4350	4932.YLR450W	HMG2	HMDH2
4351	4932.YLR451W	LEU3	LEUR
4352	4932.YLR452C	SST2	SST2
4353	4932.YLR453C	RIF2	RIF2
4354	4932.YLR454W	FMP27	FMP27
4355	4932.YLR455W	PDP3	YL455
4356	4932.YLR456W	YLR456W	YL456
4357	4932.YLR457C	NBP1	NBP1
4358	4932.YLR458W	YLR458W	YL458
4359	4932.YLR459W	GAB1	CDC91
4360	4932.YLR460C	YLR460C	YL460
4361	4932.YLR461W	PAU4	PAU4
4362	4932.YLR462W	YLR462W	YL462
4363	4932.YLR463C	L9001	YL463
4364	4932.YLR465C	BSC3	BSC3
4365	4932.YLR466C-A	YLR466C-A	YL66C
4366	4932.YLR466W	YRF1-4	YRF14
4367	4932.YLR467W	YRF1-8	YRF11
4368	4932.YML001W	YPT7	YPT7
4369	4932.YML002W	YML002W	U5072
4370	4932.YML003W	YML003W	U5071
4371	4932.YML004C	GLO1	LGUL
4372	4932.YML005W	TRM12	TYW2
4373	4932.YML006C	GIS4	GIS4
4374	4932.YML007C-A	YML007C-A	YM007
4375	4932.YML007W	YAP1	AP1
4376	4932.YML008C	ERG6	LIS1
4377	4932.YML009C	MRPL39	RM39
4378	4932.YML009W-B	YML009W-B	YM009
4379	4932.YML010W	SPT5	SPT5
4380	4932.YML011C	RAD33	RAD33
4381	4932.YML012W	ERV25	TMEDA
4382	4932.YML013W	UBX2	UBX2
4383	4932.YML014W	TRM9	TRM9
4384	4932.YML015C	TAF11	TAF11
4385	4932.YML016C	PPZ1	PPZ1
4386	4932.YML017W	PSP2	PSP2
4387	4932.YML018C	YML018C	YMB8
4388	4932.YML019W	OST6	OST6
4389	4932.YML020W	YML020W	YMC0
4390	4932.YML021C	UNG	UNG
4391	4932.YML022W	APT1	APT1
4392	4932.YML023C	NSE5	NSE5
4393	4932.YML024W	S17A	S17A
4394	4932.YML025C	YML6	RL4P
4395	4932.YML026C	S18B	S18B
4396	4932.YML027W	YOX1	YOX1
4397	4932.YML028W	TSA1	TSA1
4398	4932.YML029W	USA1	USA1
4399	4932.YML030W	RCF1	RCF1
4400	4932.YML031W	NDC1	NDC1
4401	4932.YML032C	RAD52	RAD52
4402	4932.YML034C-A	YML034C-A	YM034
4403	4932.YML034W	SRC1	SRC1
4404	4932.YML035C	AMD1	AMPD
4405	4932.YML036W	CGI121	CG121
4406	4932.YML037C	YML037C	YMD7
4407	4932.YML038C	YMD8	YMD8
4408	4932.YML039W	YML039W	YM12B
4409	4932.YML040W	YLR227W-A	YJ11A
4410	4932.YML041C	VPS71	VPS71
4411	4932.YML042W	CAT2	CAT
4412	4932.YML043C	RRN11	RRN11
4413	4932.YML045W	YML045W	YM11B
4414	4932.YML045W-A	YML045W-A	YM11A
4415	4932.YML046W	PRP39	PRP39
4416	4932.YML047C	PRM6	PRM6
4417	4932.YML048W	GSF2	GSF2
4418	4932.YML049C	RSE1	RSE1
4419	4932.YML050W	AIM32	AIM32
4420	4932.YML051W	GAL80	GAL80
4421	4932.YML052W	SUR7	SUR7
4422	4932.YML053C	YML053C	YMF3
4423	4932.YML054C	CYB2	CYB2
4424	4932.YML055W	SPC2	SPC2
4425	4932.YML056C	IMD4	IMDH4
4426	4932.YML057W	CMP2	PP2B2
4427	4932.YML058W	SML1	SML1
4428	4932.YML058W-A	HUG1	HUG1
4429	4932.YML059C	NTE1	NTE1
4430	4932.YML060W	OGG1	OGG1
4431	4932.YML061C	PIF1	PIF1
4432	4932.YML062C	MFT1	MFT1
4433	4932.YML063W	S1B	RS3A2
4434	4932.YML064C	TEM1	TEM1
4435	4932.YML065W	ORC1	ORC1
4436	4932.YML066C	SMA2	SMA2
4437	4932.YML067C	ERV41	ERV41
4438	4932.YML068W	ITT1	ITT1
4439	4932.YML069W	POB3	POB3
4440	4932.YML070W	DAK1	DAK1
4441	4932.YML071C	COG8	DOR1
4442	4932.YML072C	TCB3	TCB3
4443	4932.YML073C	RPL6A	YL16
4444	4932.YML074C	FPR3	FKBP3
4445	4932.YML075C	HMG1	HMDH1
4446	4932.YML076C	WAR1	WAR1
4447	4932.YML077W	BET5	BET5
4448	4932.YML078W	CPR3	CYPC
4449	4932.YML079W	YML079W	YMH9
4450	4932.YML080W	DUS1	DUS1
4451	4932.YML081C-A	ATP18	ATP18
4452	4932.YML081W	TDA9	TDA9
4453	4932.YML082W	YML082W	METX
4454	4932.YML083C	YML083C	YMI3
4455	4932.YML084W	YML084W	YMI4
4456	4932.YML085C	TUB1	TBA1
4457	4932.YML086C	ALO	ALO
4458	4932.YML087C	AIM33	AIM33
4459	4932.YML088W	UFO1	UFO1
4460	4932.YML089C	YML089C	YMI9
4461	4932.YML090W	YML090W	YMJ0
4462	4932.YML091C	RPM2	RPM2
4463	4932.YML092C	PRS4	PSA2
4464	4932.YML093W	UTP14	UTP14
4465	4932.YML094W	GIM5	PFD5
4466	4932.YML095C	RAD10	RAD10
4467	4932.YML096W	YML096W	ASND1
4468	4932.YML097C	VPS9	VPS9
4469	4932.YML098W	TAF13	TAF13
4470	4932.YML099C	ARG81	ARGR2
4471	4932.YML099W-A	YML100W-A	YM099
4472	4932.YML100W	YML100W	TSL1
4473	4932.YML100W-A	YML100W-A	YM100
4474	4932.YML101C	YML101C	CUE4
