string_id	string_symbol	uniprot_symbol	uniprot_alias	string_id_alias
9801	9606.ENSP00000353343	NA	NA	OR52M1	9606.ENSP00000353343
9802	9606.ENSP00000353344	NA	NA	ETS2	ETS2
9803	9606.ENSP00000353346	NA	NA	LHFPL5	9606.ENSP00000353346
9804	9606.ENSP00000353362	NA	NA	HPCA	HPCA
9805	9606.ENSP00000353375	NA	NA	MAP4	MAP4
9806	9606.ENSP00000353377	NA	NA	AN	AN
9807	9606.ENSP00000353379	NA	NA	4103	CT1.4
9808	9606.ENSP00000353393	NA	NA	F8	F8
9809	9606.ENSP00000353401	NA	NA	CUX1	CUX1
9810	9606.ENSP00000353408	NA	NA	MSN	9606.ENSP00000353408
9811	9606.ENSP00000353414	NA	NA	491	491
9812	9606.ENSP00000353422	NA	NA	VPS13A	CHAC
9813	9606.ENSP00000353444	NA	NA	RAB5B	RAB5B
9814	9606.ENSP00000353452	NA	NA	MYLK	MYLK
9815	9606.ENSP00000353458	NA	NA	BAZ1A	BAZ1A
9816	9606.ENSP00000353462	NA	NA	CASS4	CASS4
9817	9606.ENSP00000353463	NA	NA	9606.ENSP00000353463	NA
9818	9606.ENSP00000353470	NA	NA	C20orf96	9606.ENSP00000353470
9819	9606.ENSP00000353475	NA	NA	CLDN7	9606.ENSP00000353475
9820	9606.ENSP00000353491	NA	NA	ZNF460	9606.ENSP00000353491
9821	9606.ENSP00000353496	NA	NA	LZTS3	9606.ENSP00000353496
9822	9606.ENSP00000353508	NA	NA	MAP2	MAP2
9823	9606.ENSP00000353512	NA	NA	PARP9	PARP9
9824	9606.ENSP00000353516	NA	NA	OR2W3	OR2W3
9825	9606.ENSP00000353518	NA	NA	ANKS1A	9606.ENSP00000353518
9826	9606.ENSP00000353537	NA	NA	OR5B21	9606.ENSP00000353537
9827	9606.ENSP00000353538	NA	NA	SAP2	SAP2
9828	9606.ENSP00000353549	NA	NA	CDC16	CDC16
9829	9606.ENSP00000353557	NA	NA	SLC35F1	9606.ENSP00000353557
9830	9606.ENSP00000353575	NA	NA	EIF2B3	9606.ENSP00000353575
9831	9606.ENSP00000353582	NA	NA	NRP2	NRP2
9832	9606.ENSP00000353590	NA	NA	MYH10	9606.ENSP00000353590
9833	9606.ENSP00000353600	NA	NA	9606.ENSP00000353600	NA
9834	9606.ENSP00000353608	NA	NA	DSC3	DSC3
9835	9606.ENSP00000353639	NA	NA	9606.ENSP00000353639	NA
9836	9606.ENSP00000353646	NA	NA	PLEKHG4	SCA4
9837	9606.ENSP00000353650	NA	NA	FABP12	9606.ENSP00000353650
9838	9606.ENSP00000353652	NA	NA	ZNF528	9606.ENSP00000353652
9839	9606.ENSP00000353654	NA	NA	ICH	ICH
9840	9606.ENSP00000353670	NA	NA	SPOCD1	9606.ENSP00000353670
9841	9606.ENSP00000353701	NA	NA	DPP3	DPP3
9842	9606.ENSP00000353717	NA	NA	CCDC144A	9606.ENSP00000353717
9843	9606.ENSP00000353720	NA	NA	REH	CES1
9844	9606.ENSP00000353731	NA	NA	DPP4	DPP4
9845	9606.ENSP00000353732	NA	NA	CLIP3	CLIP3
9846	9606.ENSP00000353734	NA	NA	ZAC	ZAC
9847	9606.ENSP00000353735	NA	NA	TOPORS	RP31
9848	9606.ENSP00000353739	NA	NA	PCMTD1	9606.ENSP00000353739
9849	9606.ENSP00000353741	NA	NA	RF1	RF1
9850	9606.ENSP00000353742	NA	NA	KRTAP26-1	9606.ENSP00000353742
9851	9606.ENSP00000353767	NA	NA	MMP17	MMP17
9852	9606.ENSP00000353769	NA	NA	SRA1	SRA1
9853	9606.ENSP00000353770	NA	NA	RRM2	RRM2
9854	9606.ENSP00000353785	NA	NA	TPPP	TPPP
9855	9606.ENSP00000353791	NA	NA	SLC6A9	9606.ENSP00000353791
9856	9606.ENSP00000353793	NA	NA	WDHD1	WDHD1
9857	9606.ENSP00000353794	NA	NA	FBXL22	9606.ENSP00000353794
9858	9606.ENSP00000353796	NA	NA	ANKRD53	9606.ENSP00000353796
9859	9606.ENSP00000353820	NA	NA	CYP2D6	9606.ENSP00000353820
9860	9606.ENSP00000353824	NA	NA	PIM3	PIM3
9861	9606.ENSP00000353826	NA	NA	PRSS15	PIM1
9862	9606.ENSP00000353850	NA	NA	9606.ENSP00000353850	NA
9863	9606.ENSP00000353854	NA	NA	C15orf39	9606.ENSP00000353854
9864	9606.ENSP00000353863	NA	NA	ZNF148	9606.ENSP00000353863
9865	9606.ENSP00000353864	NA	NA	PAK3	PAK3
9866	9606.ENSP00000353868	NA	NA	PCED1A	9606.ENSP00000353868
9867	9606.ENSP00000353874	NA	NA	TLR9	TLR9
9868	9606.ENSP00000353893	NA	NA	PPL13	9606.ENSP00000353893
9869	9606.ENSP00000353904	NA	NA	CSNK1G3	9606.ENSP00000353904
9870	9606.ENSP00000353910	NA	NA	FUT8	FUT8
9871	9606.ENSP00000353915	NA	NA	HTR4	9606.ENSP00000353915
9872	9606.ENSP00000353920	NA	NA	RED1	RED1
9873	9606.ENSP00000353942	NA	NA	CCDC135	DRC7
9874	9606.ENSP00000353988	NA	NA	9606.ENSP00000353988	NA
9875	9606.ENSP00000354001	NA	NA	KRTAP12.2	9606.ENSP00000354001
9876	9606.ENSP00000354003	NA	NA	MNS	MNS
9877	9606.ENSP00000354006	NA	NA	TRPM6	TRPM6
9878	9606.ENSP00000354020	NA	NA	GJA10	9606.ENSP00000354020
9879	9606.ENSP00000354032	NA	NA	BSCL2	SPG17
9880	9606.ENSP00000354040	NA	NA	NGB	NGB
9881	9606.ENSP00000354053	NA	NA	GLT8D2	9606.ENSP00000354053
9882	9606.ENSP00000354061	NA	NA	SCYL2	SCYL2
9883	9606.ENSP00000354080	NA	NA	SCUBE1	9606.ENSP00000354080
9884	9606.ENSP00000354085	NA	NA	ANKHD1	9606.ENSP00000354085
9885	9606.ENSP00000354086	NA	NA	MRPL2	9606.ENSP00000354086
9886	9606.ENSP00000354090	NA	NA	SIGLEC14	9606.ENSP00000354090
9887	9606.ENSP00000354109	NA	NA	RGS22	RGS22
9888	9606.ENSP00000354111	NA	NA	NCL	NCL
9889	9606.ENSP00000354125	NA	NA	PRT1	PRT1
9890	9606.ENSP00000354152	NA	NA	MTHFSD	9606.ENSP00000354152
9891	9606.ENSP00000354163	NA	NA	F10	F10
9892	9606.ENSP00000354201	NA	NA	USE1	USE1
9893	9606.ENSP00000354204	NA	NA	TOMM20L	9606.ENSP00000354204
9894	9606.ENSP00000354206	NA	NA	ZNF219	9606.ENSP00000354206
9895	9606.ENSP00000354207	NA	NA	NTRK3	NTRK3
9896	9606.ENSP00000354213	NA	NA	HS3ST3B1	9606.ENSP00000354213
9897	9606.ENSP00000354223	NA	NA	MPC1	MPC1
9898	9606.ENSP00000354227	NA	NA	C11orf80	9606.ENSP00000354227
9899	9606.ENSP00000354238	NA	NA	PC1	PC1
9900	9606.ENSP00000354251	NA	NA	HEM2	NCKAP1
9901	9606.ENSP00000354255	NA	NA	CPZ	CPZ
9902	9606.ENSP00000354280	NA	NA	T9	TRY3
9903	9606.ENSP00000354294	NA	NA	CTRB1	CTRB1
9904	9606.ENSP00000354305	NA	NA	ZSCAN12	9606.ENSP00000354305
9905	9606.ENSP00000354335	NA	NA	MPG1	MPG1
9906	9606.ENSP00000354340	NA	NA	UBA3	UBA3
9907	9606.ENSP00000354346	NA	NA	MPD2	MPD2
9908	9606.ENSP00000354360	NA	NA	LAMC3	LAMC3
9909	9606.ENSP00000354361	NA	NA	RFWD3	RFWD3
9910	9606.ENSP00000354376	NA	NA	RAB25	RAB25
9911	9606.ENSP00000354377	NA	NA	9606.ENSP00000354377	NA
9912	9606.ENSP00000354387	NA	NA	NMRK1	NRK1
9913	9606.ENSP00000354394	NA	NA	STAT1	STAT1
9914	9606.ENSP00000354398	NA	NA	CYTH1	9606.ENSP00000354398
9915	9606.ENSP00000354414	NA	NA	ZNF627	9606.ENSP00000354414
9916	9606.ENSP00000354415	NA	NA	MICU1	MICU1
9917	9606.ENSP00000354416	NA	NA	MEC	MEC
9918	9606.ENSP00000354425	NA	NA	JADE2	9606.ENSP00000354425
9919	9606.ENSP00000354432	NA	NA	ANKRD30A	9606.ENSP00000354432
9920	9606.ENSP00000354451	NA	NA	IQGAP3	9606.ENSP00000354451
9921	9606.ENSP00000354453	NA	NA	ZFP2	ZFP2
9922	9606.ENSP00000354458	NA	NA	C8A	C8A
9923	9606.ENSP00000354461	NA	NA	FAM109A	9606.ENSP00000354461
9924	9606.ENSP00000354468	NA	NA	CYB5R3	DIA1
9925	9606.ENSP00000354476	NA	NA	SREBF2	9606.ENSP00000354476
9926	9606.ENSP00000354478	NA	NA	DLX1	DLX1
9927	9606.ENSP00000354481	NA	NA	BRINP2	9606.ENSP00000354481
9928	9606.ENSP00000354483	NA	NA	9606.ENSP00000354483	NA
9929	9606.ENSP00000354487	NA	NA	ZEB1	ZEB1
9930	9606.ENSP00000354488	NA	NA	TNNI1	9606.ENSP00000354488
9931	9606.ENSP00000354490	NA	NA	ATP1A2	9606.ENSP00000354490
9932	9606.ENSP00000354497	NA	NA	FAN1	FAN1
9933	9606.ENSP00000354498	NA	NA	PHLDB1	9606.ENSP00000354498
9934	9606.ENSP00000354499	NA	NA	MT-CO1	COX1
9935	9606.ENSP00000354501	NA	NA	ZNF277	9606.ENSP00000354501
9936	9606.ENSP00000354504	NA	NA	ASTN2	ASTN2
9937	9606.ENSP00000354511	NA	NA	COMT	COMT
9938	9606.ENSP00000354518	NA	NA	ZNF830	9606.ENSP00000354518
9939	9606.ENSP00000354519	NA	NA	INPP5F	SAC2
9940	9606.ENSP00000354522	NA	NA	TOP1	TOP1
9941	9606.ENSP00000354525	NA	NA	MRPL24	9606.ENSP00000354525
9942	9606.ENSP00000354532	NA	NA	NP	NP
9943	9606.ENSP00000354536	NA	NA	ASTN1	ASTN1
9944	9606.ENSP00000354543	NA	NA	TSC22D2	9606.ENSP00000354543
9945	9606.ENSP00000354553	NA	NA	C1orf85	GLMP
9946	9606.ENSP00000354554	NA	NA	MT-CYB	CYTB
9947	9606.ENSP00000354558	NA	NA	SKS	SKS
9948	9606.ENSP00000354560	NA	NA	SMAP	SMAP
9949	9606.ENSP00000354566	NA	NA	CD3E	T3E
9950	9606.ENSP00000354571	NA	NA	RNF121	9606.ENSP00000354571
9951	9606.ENSP00000354573	NA	NA	MACF1	MACF1
9952	9606.ENSP00000354580	NA	NA	MRPL21	9606.ENSP00000354580
9953	9606.ENSP00000354581	NA	NA	GPX6	GPX6
9954	9606.ENSP00000354583	NA	NA	MFAP3L	9606.ENSP00000354583
9955	9606.ENSP00000354590	NA	NA	SFT2D1	9606.ENSP00000354590
9956	9606.ENSP00000354597	NA	NA	DENND4B	9606.ENSP00000354597
9957	9606.ENSP00000354607	NA	NA	FZD5	FZD5
9958	9606.ENSP00000354608	NA	NA	PPT2	PPT2
9959	9606.ENSP00000354610	NA	NA	AMY2B	HXA
9960	9606.ENSP00000354612	NA	NA	PTGS1	COX3
9961	9606.ENSP00000354621	NA	NA	SMURF1	9606.ENSP00000354621
9962	9606.ENSP00000354622	NA	NA	RUNDC1	9606.ENSP00000354622
9963	9606.ENSP00000354623	NA	NA	WI	WI
9964	9606.ENSP00000354632	NA	NA	RP	RP
9965	9606.ENSP00000354633	NA	NA	TAF11	TAF11
9966	9606.ENSP00000354643	NA	NA	DIO1	5DI
9967	9606.ENSP00000354645	NA	NA	GPATCH3	9606.ENSP00000354645
9968	9606.ENSP00000354649	NA	NA	MAGT1	MAGT1
9969	9606.ENSP00000354652	NA	NA	NPY1R	NPY1R
9970	9606.ENSP00000354660	NA	NA	MAGEE1	9606.ENSP00000354660
9971	9606.ENSP00000354665	NA	NA	ND6	ND6
9972	9606.ENSP00000354669	NA	NA	FAM63A	9606.ENSP00000354669
9973	9606.ENSP00000354671	NA	NA	MAST2	MAST2
9974	9606.ENSP00000354677	NA	NA	GPX7	GPX7
9975	9606.ENSP00000354681	NA	NA	OPA1	OPA1
9976	9606.ENSP00000354686	NA	NA	ZNF652	9606.ENSP00000354686
9977	9606.ENSP00000354687	NA	NA	ND5	ND5
9978	9606.ENSP00000354688	NA	NA	FAM45A	9606.ENSP00000354688
9979	9606.ENSP00000354689	NA	NA	SLC39A13	9606.ENSP00000354689
9980	9606.ENSP00000354691	NA	NA	FCRL5	FCRL5
9981	9606.ENSP00000354694	NA	NA	ZNF485	9606.ENSP00000354694
9982	9606.ENSP00000354707	NA	NA	OR10Z1	9606.ENSP00000354707
9983	9606.ENSP00000354718	NA	NA	AKAP13	P47
9984	9606.ENSP00000354720	NA	NA	SMC3	SMC3
9985	9606.ENSP00000354721	NA	NA	SLC26A1	SAT1
9986	9606.ENSP00000354723	NA	NA	H2BFWT	9606.ENSP00000354723
9987	9606.ENSP00000354724	NA	NA	RNF3	RNF3
9988	9606.ENSP00000354728	NA	NA	9606.ENSP00000354728	NA
9989	9606.ENSP00000354730	NA	NA	CHAMP1	CAMP
9990	9606.ENSP00000354733	NA	NA	SBNO2	SNO
9991	9606.ENSP00000354739	NA	NA	RPL12	L12
9992	9606.ENSP00000354742	NA	NA	RANBP9	IPO9
9993	9606.ENSP00000354762	NA	NA	COA3	COA3
9994	9606.ENSP00000354772	NA	NA	MVB12B	9606.ENSP00000354772
9995	9606.ENSP00000354774	NA	NA	SPRYD7	9606.ENSP00000354774
9996	9606.ENSP00000354775	NA	NA	PJA2	PJA2
9997	9606.ENSP00000354777	NA	NA	TBKBP1	9606.ENSP00000354777
9998	9606.ENSP00000354778	NA	NA	CNTNAP2	9606.ENSP00000354778
9999	9606.ENSP00000354782	NA	NA	CD247	CD3Z
10000	9606.ENSP00000354791	NA	NA	P135	P135
10001	9606.ENSP00000354794	NA	NA	ZNF521	LIP3
10002	9606.ENSP00000354800	NA	NA	OR5D13	9606.ENSP00000354800
10003	9606.ENSP00000354812	NA	NA	C9orf114	9606.ENSP00000354812
10004	9606.ENSP00000354813	NA	NA	ND5	ND5
10005	9606.ENSP00000354822	NA	NA	XAF1	XAF1
10006	9606.ENSP00000354826	NA	NA	CALD1	CALD1
10007	9606.ENSP00000354829	NA	NA	TMEM23	SMS1
10008	9606.ENSP00000354830	NA	NA	DDIT4L	9606.ENSP00000354830
10009	9606.ENSP00000354837	NA	NA	P40	P40
10010	9606.ENSP00000354842	NA	NA	TOX1	TOX1
10011	9606.ENSP00000354848	NA	NA	KIAA1279	KBP
10012	9606.ENSP00000354850	NA	NA	OGA	OGA
10013	9606.ENSP00000354855	NA	NA	NRF1	NRF1
10014	9606.ENSP00000354859	NA	NA	DRD2	DRD2
10015	9606.ENSP00000354871	NA	NA	PPEF1	PP7
10016	9606.ENSP00000354874	NA	NA	H5	SEPT4
10017	9606.ENSP00000354876	NA	NA	MT-CO2	COX2
10018	9606.ENSP00000354878	NA	NA	KIF21A	KIF2
10019	9606.ENSP00000354884	NA	NA	RASSF9	9606.ENSP00000354884
10020	9606.ENSP00000354886	NA	NA	SLC25A47	9606.ENSP00000354886
10021	9606.ENSP00000354888	NA	NA	CCDC152	9606.ENSP00000354888
10022	9606.ENSP00000354891	NA	NA	9606.ENSP00000354891	NA
10023	9606.ENSP00000354896	NA	NA	GRM1	9606.ENSP00000354896
10024	9606.ENSP00000354901	NA	NA	MIG	MIG
10025	9606.ENSP00000354910	NA	NA	NRG2	NRG2
10026	9606.ENSP00000354911	NA	NA	TIFA	TIFA
10027	9606.ENSP00000354912	NA	NA	MAGEE1	9606.ENSP00000354912
10028	9606.ENSP00000354916	NA	NA	CDC14A	9606.ENSP00000354916
10029	9606.ENSP00000354919	NA	NA	MELT	VEPH1
10030	9606.ENSP00000354920	NA	NA	METTL13	9606.ENSP00000354920
10031	9606.ENSP00000354923	NA	NA	DMD	DMD
10032	9606.ENSP00000354927	NA	NA	MAP3K3	9606.ENSP00000354927
10033	9606.ENSP00000354932	NA	NA	TLR1	TLR1
10034	9606.ENSP00000354947	NA	NA	CAPZA2	CAPZ
10035	9606.ENSP00000354952	NA	NA	GAB2	GAB2
10036	9606.ENSP00000354957	NA	NA	SMC5	SMC5
10037	9606.ENSP00000354958	NA	NA	FAM189B	9606.ENSP00000354958
10038	9606.ENSP00000354960	NA	NA	COLGALT2	9606.ENSP00000354960
10039	9606.ENSP00000354961	NA	NA	ND4	ND4
10040	9606.ENSP00000354964	NA	NA	ZNF318	9606.ENSP00000354964
10041	9606.ENSP00000354972	NA	NA	NAA35	NAA35
10042	9606.ENSP00000354982	NA	NA	MT-CO3	COX3
10043	9606.ENSP00000354991	NA	NA	ALPK2	HAK
10044	9606.ENSP00000354995	NA	NA	ABCG1	ABCG1
10045	9606.ENSP00000355001	NA	NA	POU3F3	9606.ENSP00000355001
10046	9606.ENSP00000355011	NA	NA	NF45	NF45
10047	9606.ENSP00000355013	NA	NA	CTR9	TSBP
10048	9606.ENSP00000355014	NA	NA	PJA1	PJA1
10049	9606.ENSP00000355022	NA	NA	C16orf59	TEDC2
10050	9606.ENSP00000355026	NA	NA	E5	E5
10051	9606.ENSP00000355028	NA	NA	DZIP3	DZIP3
10052	9606.ENSP00000355045	NA	NA	FAM179B	9606.ENSP00000355045
10053	9606.ENSP00000355046	NA	NA	ND2	ND2
10054	9606.ENSP00000355050	NA	NA	P14	P14L
10055	9606.ENSP00000355051	NA	NA	TAF13	TAF13
10056	9606.ENSP00000355053	NA	NA	ZNF31	9606.ENSP00000355053
10057	9606.ENSP00000355060	NA	NA	ARHGEF10L	9606.ENSP00000355060
10058	9606.ENSP00000355064	NA	NA	SHISA4	9606.ENSP00000355064
10059	9606.ENSP00000355077	NA	NA	NSE1	NSMCE1
10060	9606.ENSP00000355078	NA	NA	CCDC7	CCDC7
10061	9606.ENSP00000355082	NA	NA	PCDH18	9606.ENSP00000355082
10062	9606.ENSP00000355084	NA	NA	MSRB1	MSRB1
10063	9606.ENSP00000355086	NA	NA	DARS2	9606.ENSP00000355086
10064	9606.ENSP00000355090	NA	NA	GAP	GAP
10065	9606.ENSP00000355094	NA	NA	QKI	QKI
10066	9606.ENSP00000355110	NA	NA	SMOC1	SMOC1
10067	9606.ENSP00000355114	NA	NA	DCAF12	9606.ENSP00000355114
10068	9606.ENSP00000355121	NA	NA	ITPRIPL1	9606.ENSP00000355121
10069	9606.ENSP00000355124	NA	NA	KRT19	K19
10070	9606.ENSP00000355133	NA	NA	CAPON	NOS1AP
10071	9606.ENSP00000355140	NA	NA	HOXB1	HOX2
10072	9606.ENSP00000355141	NA	NA	SEPN1	SELN
10073	9606.ENSP00000355155	NA	NA	GRIN3A	9606.ENSP00000355155
10074	9606.ENSP00000355156	NA	NA	SUCNR1	9606.ENSP00000355156
10075	9606.ENSP00000355157	NA	NA	FCRL2	FCRL2
10076	9606.ENSP00000355162	NA	NA	TIGD4	TIGD4
10077	9606.ENSP00000355166	NA	NA	LRRC10	9606.ENSP00000355166
10078	9606.ENSP00000355167	NA	NA	HORMAD1	9606.ENSP00000355167
10079	9606.ENSP00000355180	NA	NA	COL6A1	9606.ENSP00000355180
10080	9606.ENSP00000355185	NA	NA	DCLRE1A	9606.ENSP00000355185
10081	9606.ENSP00000355187	NA	NA	LRRTM3	9606.ENSP00000355187
10082	9606.ENSP00000355192	NA	NA	CACNA1S	9606.ENSP00000355192
10083	9606.ENSP00000355195	NA	NA	ASB12	ASB12
10084	9606.ENSP00000355198	NA	NA	MAGEB3	9606.ENSP00000355198
10085	9606.ENSP00000355204	NA	NA	FAM110B	9606.ENSP00000355204
10086	9606.ENSP00000355205	NA	NA	INO80	INO80
10087	9606.ENSP00000355206	NA	NA	ND3	ND3
10088	9606.ENSP00000355210	NA	NA	9606.ENSP00000355210	NA
10089	9606.ENSP00000355217	NA	NA	SNX6	SNX6
10090	9606.ENSP00000355228	NA	NA	HMGN2	HMGN2
10091	9606.ENSP00000355231	NA	NA	BECN1	BECN1
10092	9606.ENSP00000355237	NA	NA	CDC42BPB	MRCKB
10093	9606.ENSP00000355241	NA	NA	C19orf45	TEX45
10094	9606.ENSP00000355245	NA	NA	PAX9	PAX9
10095	9606.ENSP00000355249	NA	NA	E2F2	E2F2
10096	9606.ENSP00000355250	NA	NA	KIAA0753	9606.ENSP00000355250
10097	9606.ENSP00000355251	NA	NA	ZNF511	9606.ENSP00000355251
10098	9606.ENSP00000355260	NA	NA	PPP1R14C	9606.ENSP00000355260
10099	9606.ENSP00000355261	NA	NA	SMG5	SMG5
10100	9606.ENSP00000355265	NA	NA	MT-ATP8	ATP8
10101	9606.ENSP00000355279	NA	NA	CNOT7	CNOT7
10102	9606.ENSP00000355299	NA	NA	TSEN15	SEN15
10103	9606.ENSP00000355302	NA	NA	KRTAP1.5	9606.ENSP00000355302
10104	9606.ENSP00000355304	NA	NA	MOK	RAGE
10105	9606.ENSP00000355306	NA	NA	C1orf174	9606.ENSP00000355306
10106	9606.ENSP00000355308	NA	NA	PTPLA	HACD1
10107	9606.ENSP00000355315	NA	NA	RPL39	L39
10108	9606.ENSP00000355316	NA	NA	GRM3	GRM3
10109	9606.ENSP00000355319	NA	NA	CIPC	CIPC
10110	9606.ENSP00000355325	NA	NA	X	X
10111	9606.ENSP00000355330	NA	NA	TGM2	TGM2
10112	9606.ENSP00000355340	NA	NA	APOBEC3C	PBI
10113	9606.ENSP00000355354	NA	NA	SOX15	SOX15
10114	9606.ENSP00000355361	NA	NA	OA3	OA3
10115	9606.ENSP00000355370	NA	NA	CNTF	CNTF
10116	9606.ENSP00000355374	NA	NA	OSGIN1	9606.ENSP00000355374
10117	9606.ENSP00000355377	NA	NA	AKR7A3	9606.ENSP00000355377
10118	9606.ENSP00000355384	NA	NA	SLC26A11	9606.ENSP00000355384
10119	9606.ENSP00000355385	NA	NA	R3HDM4	9606.ENSP00000355385
10120	9606.ENSP00000355387	NA	NA	SCAMP5	9606.ENSP00000355387
10121	9606.ENSP00000355388	NA	NA	MPHOSPH8	MPP8
10122	9606.ENSP00000355396	NA	NA	UFS2	LRIG2
10123	9606.ENSP00000355402	NA	NA	ISLR2	ISLR2
10124	9606.ENSP00000355421	NA	NA	CT4.8	GAGE2A
10125	9606.ENSP00000355428	NA	NA	SH3BP5L	9606.ENSP00000355428
10126	9606.ENSP00000355429	NA	NA	OR2T5	OR2T5
10127	9606.ENSP00000355430	NA	NA	OR2T1	OR2T1
10128	9606.ENSP00000355431	NA	NA	OR2T4	OR2T4
10129	9606.ENSP00000355432	NA	NA	OR2M5	OR2M5
10130	9606.ENSP00000355434	NA	NA	9606.ENSP00000355434	NA
10131	9606.ENSP00000355435	NA	NA	OR2L2	OR2L2
10132	9606.ENSP00000355436	NA	NA	OR2AK2	9606.ENSP00000355436
10133	9606.ENSP00000355437	NA	NA	TRIM58	9606.ENSP00000355437
10134	9606.ENSP00000355441	NA	NA	OR14A2	9606.ENSP00000355441
10135	9606.ENSP00000355443	NA	NA	OR2C3	OR2C3
10136	9606.ENSP00000355459	NA	NA	ZNF670	9606.ENSP00000355459
10137	9606.ENSP00000355465	NA	NA	AHCTF1	ELYS
10138	9606.ENSP00000355467	NA	NA	SCCPDH	9606.ENSP00000355467
10139	9606.ENSP00000355470	NA	NA	CNST	CNST
10140	9606.ENSP00000355471	NA	NA	TFB2M	TFB2M
10141	9606.ENSP00000355480	NA	NA	DRC8	EFCAB2
10142	9606.ENSP00000355492	NA	NA	C1orf101	9606.ENSP00000355492
10143	9606.ENSP00000355493	NA	NA	ADSS	159
10144	9606.ENSP00000355499	NA	NA	SDCCAG8	9606.ENSP00000355499
10145	9606.ENSP00000355500	NA	NA	KAB	9606.ENSP00000355500
10146	9606.ENSP00000355506	NA	NA	EXO1	EXO1
10147	9606.ENSP00000355510	NA	NA	WDR64	WDR64
10148	9606.ENSP00000355511	NA	NA	CHML	9606.ENSP00000355511
10149	9606.ENSP00000355512	NA	NA	OPN3	OPN3
10150	9606.ENSP00000355517	NA	NA	KMO	KMO
10151	9606.ENSP00000355518	NA	NA	MCL	MCL
10152	9606.ENSP00000355523	NA	NA	RGS7	RGS7
10153	9606.ENSP00000355533	NA	NA	RYR2	RYR2
10154	9606.ENSP00000355536	NA	NA	MTR	MTR
10155	9606.ENSP00000355541	NA	NA	HEATR1	9606.ENSP00000355541
10156	9606.ENSP00000355551	NA	NA	GPR137B	9606.ENSP00000355551
10157	9606.ENSP00000355559	NA	NA	B3GALNT2	9606.ENSP00000355559
10158	9606.ENSP00000355566	NA	NA	TOM20	TOMM20
10159	9606.ENSP00000355568	NA	NA	IRF2BP2	9606.ENSP00000355568
10160	9606.ENSP00000355572	NA	NA	COA6	COA6
10161	9606.ENSP00000355577	NA	NA	SLC35F3	9606.ENSP00000355577
10162	9606.ENSP00000355580	NA	NA	KCNK1	KCNK1
10163	9606.ENSP00000355583	NA	NA	KIAA1804	9606.ENSP00000355583
10164	9606.ENSP00000355587	NA	NA	NTPCR	NTPCR
10165	9606.ENSP00000355589	NA	NA	9606.ENSP00000355589	NA
10166	9606.ENSP00000355593	NA	NA	DISC1	DISC1
10167	9606.ENSP00000355599	NA	NA	TSNAX	TSNAX
10168	9606.ENSP00000355601	NA	NA	PHD2	EGLN1
10169	9606.ENSP00000355605	NA	NA	EXOC8	9606.ENSP00000355605
10170	9606.ENSP00000355607	NA	NA	GNPAT	GNPAT
10171	9606.ENSP00000355609	NA	NA	C1orf131	9606.ENSP00000355609
10172	9606.ENSP00000355613	NA	NA	TRIM67	TNL
10173	9606.ENSP00000355614	NA	NA	FAM89A	9606.ENSP00000355614
10174	9606.ENSP00000355621	NA	NA	TTC13	TTC13
10175	9606.ENSP00000355623	NA	NA	C1orf198	9606.ENSP00000355623
10176	9606.ENSP00000355627	NA	NA	AGT	AGT
10177	9606.ENSP00000355629	NA	NA	COG2	COG2
10178	9606.ENSP00000355632	NA	NA	GALNT2	9606.ENSP00000355632
10179	9606.ENSP00000355637	NA	NA	ABCB10	9606.ENSP00000355637
10180	9606.ENSP00000355645	NA	NA	ACTA1	ACTA
10181	9606.ENSP00000355649	NA	NA	SPHAR	9606.ENSP00000355649
10182	9606.ENSP00000355651	NA	NA	SPHAR	RAB4A
10183	9606.ENSP00000355652	NA	NA	RHOU	RHOU
10184	9606.ENSP00000355656	NA	NA	H2AW	HIST3H2A
10185	9606.ENSP00000355657	NA	NA	H3.4	HIST3H3
10186	9606.ENSP00000355658	NA	NA	TERF	TERF
10187	9606.ENSP00000355672	NA	NA	IBA57	9606.ENSP00000355672
10188	9606.ENSP00000355675	NA	NA	GJC2	HLD2
10189	9606.ENSP00000355689	NA	NA	GUK1	9606.ENSP00000355689
10190	9606.ENSP00000355718	NA	NA	DLL1	DLL1
10191	9606.ENSP00000355719	NA	NA	PRSS38	9606.ENSP00000355719
10192	9606.ENSP00000355720	NA	NA	JMJD4	JMJD4
10193	9606.ENSP00000355731	NA	NA	CDC42BPA	MRCKA
10194	9606.ENSP00000355735	NA	NA	ERMARD	9606.ENSP00000355735
10195	9606.ENSP00000355736	NA	NA	TCTE3	9606.ENSP00000355736
10196	9606.ENSP00000355741	NA	NA	ARCA2	COQ8A
10197	9606.ENSP00000355747	NA	NA	STM2	STM2
10198	9606.ENSP00000355751	NA	NA	THBS2	TSP2
10199	9606.ENSP00000355752	NA	NA	C1orf95	STUM
10200	9606.ENSP00000355759	NA	NA	142	3GN7
10201	9606.ENSP00000355760	NA	NA	DACT2	DACT2
10202	9606.ENSP00000355777	NA	NA	ACBD3	GCP60
10203	9606.ENSP00000355778	NA	NA	H3F3B	9606.ENSP00000355778
10204	9606.ENSP00000355785	NA	NA	LEFTY2	9606.ENSP00000355785
10205	9606.ENSP00000355797	NA	NA	TCP10L2	9606.ENSP00000355797
10206	9606.ENSP00000355799	NA	NA	GPR31	GPR31
